상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220810612462,GS25양정동호점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230570,양정2동,2623010100,양정동,2623010100101160003,1,대지,116.0,3.0,부산광역시 부산진구 양정동 116-3,262303129044,부산광역시 부산진구 연수로,54,,2623010100101160003008266,,부산광역시 부산진구 연수로 54,614851,47218,,,,129.076943553302,35.174947214546
MA010120220810623503,GS25대연용소점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290510,대연1동,2629010600,대연동,2629010600103330003,1,대지,333.0,3.0,부산광역시 남구 대연동 333-3,262904193145,부산광역시 남구 수영로250번길,11,2.0,2629010600103330003001119,,부산광역시 남구 수영로250번길 11-2,608809,48497,,,,129.094560498683,35.1347856142582
MA010120220809688137,세븐부산부암그린점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230640,부암1동,2623010800,부암동,2623010800100380005,1,대지,38.0,5.0,부산광역시 부산진구 부암동 38-5,262304187470,부산광역시 부산진구 시민공원로19번길,94,,2623010800100380005000001,그린센트,부산광역시 부산진구 시민공원로19번길 94,614836,47191,,1,,129.051056959525,35.16725100272
MA010120220808169713,씨유사상역1번,출구점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105540011,1,대지,554.0,11.0,부산광역시 사상구 괘법동 554-11,265304217203,부산광역시 사상구 사상로163번길,20,,2653010400105540011021487,,부산광역시 사상구 사상로163번길 20,617807,46974,,1,,128.985406332264,35.1604058397893
MA010120220806458876,씨유명장하이츠점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260762,명장2동,2626010100,명장동,2626010100100290002,1,대지,29.0,2.0,부산광역시 동래구 명장동 29-2,262604190205,부산광역시 동래구 반송로273번길,7,,2626010100100290002023138,명선하이츠,부산광역시 동래구 반송로273번길 7,607807,47752,,1,,129.100860344823,35.2044257398612
MA010120220808181572,부산연제지역자활센터;CU전포,세경점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230600,전포1동,2623010200,전포동,2623010200106940005,1,대지,694.0,5.0,부산광역시 부산진구 전포동 694-5,262304187421,부산광역시 부산진구 서전로38번길,89,,2623010200106940005015405,세경허브센트럴시티,부산광역시 부산진구 서전로38번길 89,614869,47297,,1,,129.064035277058,35.1536212030838
MA010120220810465081,씨유영도대교점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26200,영도구,26200530,남항동,2620010100,대교동1가,2620010100101120002,1,대지,112.0,2.0,부산광역시 영도구 대교동1가 112-2,262004184217,부산광역시 영도구 절영로36번길,2,,2620010100101120002016408,,부산광역시 영도구 절영로36번길 2,606011,49045,,,,129.039069381517,35.0914487935153
MA010120220814175196,씨유가야,그린점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230720,가야2동,2623011000,가야동,2623011000106120040,1,대지,612.0,40.0,부산광역시 부산진구 가야동 612-40,262303129042,부산광역시 부산진구 냉정로,262,,2623011000106120040015038,,부산광역시 부산진구 냉정로 262,614801,47382,,1,,129.028382750995,35.1508531890807
MA010120220813003815,지에스25재송코오롱점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350660,재송2동,2635010400,재송동,2635010400111230006,1,대지,1123.0,6.0,부산광역시 해운대구 재송동 1123-6,263504199190,부산광역시 해운대구 재반로84번길,80,,2635010400111230006002413,,부산광역시 해운대구 재반로84번길 80,612867,48053,,,,129.129333648153,35.1877706515118
MA010120220813398065,GS25부산고속점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260570,온천3동,2626010800,온천동,2626010800114120005,1,대지,1412.0,5.0,부산광역시 동래구 온천동 1412-5,262604190332,부산광역시 동래구 아시아드대로228번길,8,,2626010800114120005011520,,부산광역시 동래구 아시아드대로228번길 8,607842,47837,,,,129.06754627071,35.2038729652795
MA010120220808446378,세븐일레븐나인점,해운대,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350510,우1동,2635010500,우동,2635010500106540002,1,대지,654.0,2.0,부산광역시 해운대구 우동 654-2,263504199294,부산광역시 해운대구 해운대해변로209번가길,7,,2635010500106540002003274,,부산광역시 해운대구 해운대해변로209번가길 7,612821,48093,,1,,129.154679354938,35.1599184638171
MA010120220812569194,세븐일레븐부산남산팔송로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410670,남산동,2641010400,남산동,2641010400100240001,1,대지,24.0,1.0,부산광역시 금정구 남산동 24-1,264104205451,부산광역시 금정구 팔송로7번길,19,,2641010400100240001017940,,부산광역시 금정구 팔송로7번길 19,609813,46219,,,,129.091786063456,35.2713487869275
MA010120220812174877,지에스25부산터널점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26110,중구,26110600,영주2동,2611010100,영주동,2611010100101420024,1,대지,142.0,24.0,부산광역시 중구 영주동 142-24,261104175085,부산광역시 중구 동영로64번길,21,,2611010100101420024000001,문화빌리지,부산광역시 중구 동영로64번길 21,600112,48914,,1,,129.032601653483,35.1122483980671
MA010120220811461714,세븐영산대정문점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350610,반송1동,2635010100,반송동,2635010100102502486,1,대지,250.0,2486.0,부산광역시 해운대구 반송동 250-2486,263503133006,부산광역시 해운대구 반송순환로,141,,2635010100102502486000001,,부산광역시 해운대구 반송순환로 141,612803,48020,,,,129.152853184373,35.2233821573352
MA010120220812065827,세븐부산연산한양점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200103920002,1,대지,392.0,2.0,부산광역시 연제구 연산동 392-2,264704211304,부산광역시 연제구 온천천남로92번길,30,,2647010200103920002004635,,부산광역시 연제구 온천천남로92번길 30,611817,47565,,1,,129.100757885807,35.1897928560035
MA010120220810788264,하프타임,사직점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260570,온천3동,2626010800,온천동,2626010800114130009,1,대지,1413.0,9.0,부산광역시 동래구 온천동 1413-9,262604190326,부산광역시 동래구 아시아드대로208번가길,28,,2626010800114130009009758,,부산광역시 동래구 아시아드대로208번가길 28,607842,47837,,1,,129.067557028035,35.2034312157047
MA010120220813451926,이마트24부산일광바다점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921100440001,1,대지,44.0,1.0,부산광역시 기장군 일광읍 삼성리 44-1,267104220132,부산광역시 기장군 일광읍 삼성길,9,3.0,2671031021100440001000001,,부산광역시 기장군 일광읍 삼성길 9-3,619912,46044,,,,129.233860826217,35.2636985310668
MA010120220811424449,지에스25W,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600113910066,1,대지,1391.0,66.0,부산광역시 해운대구 중동 1391-66,263503132002,부산광역시 해운대구 구남로,46,,2635010600113910066000002,웨이브타운,부산광역시 해운대구 구남로 46,612847,48094,,1,,129.161400292932,35.1601231026691
MA010120220804760462,지에스25구포,포천점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320521,구포3동,2632010500,구포동,2632010500112270008,1,대지,1227.0,8.0,부산광역시 북구 구포동 1227-8,263203132012,부산광역시 북구 시랑로,103,,2632010500112270008014107,,부산광역시 북구 시랑로 103,616805,46622,,,,129.00746024036,35.1968820814565
MA010120220802937389,지에스25영도미주점,,G2,소매,G204,종합 소매,G20405,편의점,G46800,상품 종합 도매업,26,부산광역시,26200,영도구,26200640,청학2동,2620012000,청학동,2620012000100690083,1,대지,69.0,83.0,부산광역시 영도구 청학동 69-83,262003128018,부산광역시 영도구 일산봉로,64,,2620012000100680241002191,미주비치,부산광역시 영도구 일산봉로 64,606736,49090,,,,129.064863561799,35.0877949309639
MA010120220810736187,씨유사상,서부점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105260051,1,대지,526.0,51.0,부산광역시 사상구 괘법동 526-51,265304217207,부산광역시 사상구 사상로211번길,12,,2653010400105260008018590,,부산광역시 사상구 사상로211번길 12,617808,46963,,,,128.982976845568,35.163843078401
MA010120220806119602,세븐일레븐부산좌천가구점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170645,좌천동,2617010300,좌천동,2617010300105470008,1,대지,547.0,8.0,부산광역시 동구 좌천동 547-8,261702000010,부산광역시 동구 중앙대로,441,1.0,2617010300105470003022337,,부산광역시 동구 중앙대로 441-1,601822,48725,,1,,129.053306282091,35.1336174749052
MA010120220804539731,씨유서면문화로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2623010300102590005,1,대지,259.0,5.0,부산광역시 부산진구 부전동 259-5,262303129026,부산광역시 부산진구 서면문화로,6,,2623010300102590005011867,,부산광역시 부산진구 서면문화로 6,614844,47256,,1,,129.058074199916,35.1582915428817
MA010120220810521232,지에스25당리,행운점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380550,당리동,2638010200,당리동,2638010200103040003,1,대지,304.0,3.0,부산광역시 사하구 당리동 304-3,263804202144,부산광역시 사하구 낙동대로450번길,2,,2638010200103040003038189,,부산광역시 사하구 낙동대로450번길 2,604829,49326,,1,,128.969848098243,35.1054084157728
MA010120220810603834,세븐일레븐부산초읍하늘채점,,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,26,부산광역시,26230,부산진구,26230550,초읍동,2623010700,초읍동,2623010700101750018,1,대지,175.0,18.0,부산광역시 부산진구 초읍동 175-18,262303129029,부산광역시 부산진구 성지로,123,,2623010700101750018051422,,부산광역시 부산진구 성지로 123,614872,47125,,,,129.05065482878,35.1805139038422
MA010120220808377558,지에스GS25해운레미안점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600107780017,1,대지,778.0,17.0,부산광역시 해운대구 중동 778-17,263504199223,부산광역시 해운대구 좌동순환로412번길,5,,2635010600107780017029721,,부산광역시 해운대구 좌동순환로412번길 5,612846,48105,,1,,129.175442669107,35.1624759428619
MA010120220805422393,씨유구서,제일점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700104150001,1,대지,415.0,1.0,부산광역시 금정구 구서동 415-1,264103135006,부산광역시 금정구 구서로,7,,2641010700104150001001797,,부산광역시 금정구 구서로 7,609800,46243,,1,,129.090072202757,35.2465519231324
MA010120220813930222,원편의점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410635,선두구동,2641010100,두구동,2641010100116410000,1,대지,1641.0,,부산광역시 금정구 두구동 1641,264104205437,부산광역시 금정구 체육공원로399번길,324,,2641010100106540000007614,실내체육관금정체육공원,부산광역시 금정구 체육공원로399번길 324,609370,46207,,1,,129.107036852788,35.2891248013857
MA010120220803339001,보민,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800113970005,1,대지,1397.0,5.0,부산광역시 동래구 온천동 1397-5,262603006023,부산광역시 동래구 우장춘로,7,,2626010800113970005011315,보민빌딩,부산광역시 동래구 우장춘로 7,607837,47724,,,,129.069645597343,35.2087213407871
MA010120220808705440,씨유2호점,경성대,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100860003,1,대지,86.0,3.0,부산광역시 남구 대연동 86-3,262904193154,부산광역시 남구 수영로325번길,11,,2629010600100860003032049,마로니에타운,부산광역시 남구 수영로325번길 11,608805,48434,,1,,129.100976328643,35.1385675079226
MA010120220801568104,GS25,구포점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320510,구포1동,2632010500,구포동,2632010500105200000,1,대지,520.0,,부산광역시 북구 구포동 520,263204196093,부산광역시 북구 낙동대로1762번길,9,,2632010500105200000002309,,부산광역시 북구 낙동대로1762번길 9,616801,46580,,,,129.001829056835,35.2089878959729
MA010120220808798120,이마트24초량대로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100111440006,1,대지,1144.0,6.0,부산광역시 동구 초량동 1144-6,261702000010,부산광역시 동구 중앙대로,313,,2617010100111440006020059,,부산광역시 동구 중앙대로 313,601836,48792,,1,,129.044436668789,35.1246025995841
MA010120220809142532,씨유대연대로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290510,대연1동,2629010600,대연동,2629010600109170011,1,대지,917.0,11.0,부산광역시 남구 대연동 917-11,262903131029,부산광역시 남구 유엔로,121,,2629010600109170011003514,,부산광역시 남구 유엔로 121,608813,48472,,1,,129.089476395409,35.1302955240486
MA010120220810525409,지에스25하단,센터점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380562,하단2동,2638010300,하단동,2638010300105120016,1,대지,512.0,16.0,부산광역시 사하구 하단동 512-16,263804202150,부산광역시 사하구 낙동대로485번길,10,,2638010300105120016031141,,부산광역시 사하구 낙동대로485번길 10,604852,49311,,,,128.966479928519,35.1076259639748
MA010120220810373674,씨유부산,부평점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26110,중구,26110560,부평동,2611012500,부평동3가,2611012500100450006,1,대지,45.0,6.0,부산광역시 중구 부평동3가 45-6,261103125015,부산광역시 중구 흑교로,11,1.0,2611012500100450006007961,,부산광역시 중구 흑교로 11-1,600808,48976,,1,,129.024878685267,35.1006353808976
MA010120220808227731,씨유서구갤러리점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26140,서구,26140615,아미동,2614011600,아미동2가,2614011600100670011,1,대지,67.0,11.0,부산광역시 서구 아미동2가 67-11,261403006006,부산광역시 서구 까치고개로,204,1.0,2614011600100670011020675,,부산광역시 서구 까치고개로 204-1,602828,49245,,,,129.018188677885,35.0997016061028
MA010120220809296335,요리를담다,명지점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400135860002,1,대지,3586.0,2.0,부산광역시 강서구 명지동 3586-2,264403350869,부산광역시 강서구 명지국제8로10번길,46,,2644010400135860002000001,플러스존,부산광역시 강서구 명지국제8로10번길 46,618200,46726,,1,,128.902393080321,35.0944911212216
MA010120220803388954,씨유괘법광장2호,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400105650002,1,대지,565.0,2.0,부산광역시 사상구 괘법동 565-2,265303139003,부산광역시 사상구 광장로,22,,2653010400105650002030895,,부산광역시 사상구 광장로 22,617809,46971,,,,128.978902898385,35.1623777191799
MA010120220805340496,세븐일레븐부산삼락공단점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530580,삼락동,2653010100,삼락동,2653010100103940012,1,대지,394.0,12.0,부산광역시 사상구 삼락동 394-12,265304217068,부산광역시 사상구 낙동대로1330번길,46,,2653010100103940001007149,,부산광역시 사상구 낙동대로1330번길 46,617826,46910,,,,128.978594255694,35.1781713623644
MA010120220803505773,이마트24강서,강변점,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,26,부산광역시,26440,강서구,26440520,대저2동,2644010200,대저2동,2644010200144140001,1,대지,4414.0,1.0,부산광역시 강서구 대저2동 4414-1,264404208306,부산광역시 강서구 맥도강변길,954,,2644010200144140001000001,,부산광역시 강서구 맥도강변길 954,618808,46723,,1,,128.952487792221,35.1513164050498
MA010120220805050097,씨유문현,그린점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290680,문현1동,2629010900,문현동,2629010900101190002,1,대지,119.0,2.0,부산광역시 남구 문현동 119-2,262904193015,부산광역시 남구 고동골로78번길,64,,2629010900101190002013978,,부산광역시 남구 고동골로78번길 64,608821,48417,,1,,129.075043328728,35.1437906816269
MA010120220810598084,세븐부산역점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26170,동구,26170520,초량2동,2617010100,초량동,2617010100105550001,1,대지,555.0,1.0,부산광역시 동구 초량동 555-1,261704006002,부산광역시 동구 대영로243번길,69,,2617010100105550001004035,,부산광역시 동구 대영로243번길 69,601829,48816,,,,129.038717115471,35.1151645883242
MA010120220808701417,씨유양정오렌지점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230560,양정1동,2623010100,양정동,2623010100105020026,1,대지,502.0,26.0,부산광역시 부산진구 양정동 502-26,262303129011,부산광역시 부산진구 동평로,372,,2623010100105020023013538,,부산광역시 부산진구 동평로 372,614858,47207,,1,,129.065869958972,35.1745328844127
MA010120220812037871,씨유부산대청로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26110,중구,26110520,동광동,2611011400,동광동4가,2611011400100230001,1,대지,23.0,1.0,부산광역시 중구 동광동4가 23-1,261103125010,부산광역시 중구 대청로,127,,2611011400100230001005101,,부산광역시 중구 대청로 127,600024,48932,,,,129.033787215033,35.1030275224543
MA010120220811999469,씨유부산대,정문점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2641010800104210001,1,대지,421.0,1.0,부산광역시 금정구 장전동 421-1,264103135026,부산광역시 금정구 부산대학로,45,1.0,2641010800104210001024816,,부산광역시 금정구 부산대학로 45-1,609392,46293,,1,,129.086217229344,35.2311457789999
MA010120220810701221,이마트24사상모라점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530591,모라1동,2653010200,모라동,2653010200106580010,1,대지,658.0,10.0,부산광역시 사상구 모라동 658-10,265304217268,부산광역시 사상구 사상로489번길,41,,2653010200106580010012595,,부산광역시 사상구 사상로489번길 41,617822,46921,,,,128.985690153579,35.188770141844
MA010120220811390005,지에스25민락센타점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500800,민락동,2650010300,민락동,2650010300101810147,1,대지,181.0,147.0,부산광역시 수영구 민락동 181-147,265004214217,부산광역시 수영구 민락수변로17번길,5,,2650010300101810147007119,,부산광역시 수영구 민락수변로17번길 5,613828,48283,,1,,129.124229029296,35.1544367564968
MA010120220811417731,GS25센텀호텔점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500115050000,1,대지,1505.0,,부산광역시 해운대구 우동 1505,263503133013,부산광역시 해운대구 센텀3로,20,,2635010500115050000000001,벡스코센텀호텔,부산광역시 해운대구 센텀3로 20,612889,48060,,1,,129.132818587951,35.1678120136493
MA010120220804904721,이마트24센텀반여,재송점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350580,반여2동,2635010300,반여동,2635010300112911215,1,대지,1291.0,1215.0,부산광역시 해운대구 반여동 1291-1215,263504199281,부산광역시 해운대구 해운대로61번길,64,,2635010300112911215000001,,부산광역시 해운대구 해운대로61번길 64,612814,48051,,,,129.125864443047,35.1944910850633
MA010120220804894665,지에스25만덕도서관점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320572,만덕2동,2632010300,만덕동,2632010300108490000,1,대지,849.0,,부산광역시 북구 만덕동 849,263203132017,부산광역시 북구 은행나무로,15,,2632010300108490000015462,,부산광역시 북구 은행나무로 15,616831,46614,,1,,129.037600868713,35.2080665341047
MA010120220812548850,씨유남산가람점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410670,남산동,2641010400,남산동,2641010400100840001,1,대지,84.0,1.0,부산광역시 금정구 남산동 84-1,264104205187,부산광역시 금정구 범어천로38번길,4,,2641010400100840001024644,,부산광역시 금정구 범어천로38번길 4,609811,46219,,1,,129.09006821334,35.2694951018616
MA010120220810822831,세븐거제현대점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26470,연제구,26470610,거제1동,2647010100,거제동,2647010100114760005,1,대지,1476.0,5.0,부산광역시 연제구 거제동 1476-5,264702006012,부산광역시 연제구 아시아드대로,96,,2647010100114760005003087,,부산광역시 연제구 아시아드대로 96,611803,47502,,,,129.067366896512,35.1933325108276
MA010120220811398786,세븐일레븐센텀점,해운대,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26350,해운대구,26350520,우2동,2635010500,우동,2635010500114780000,1,대지,1478.0,,부산광역시 해운대구 우동 1478,263503133018,부산광역시 해운대구 센텀동로,51,,2635010500114780000023140,,부산광역시 해운대구 센텀동로 51,612022,48059,,,,129.130170217211,35.1735628922136
MA010120220810528132,지에스25다대중,사거리점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380601,다대1동,2638010600,다대동,2638010600109420013,1,대지,942.0,13.0,부산광역시 사하구 다대동 942-13,263804202398,부산광역시 사하구 윤공단로14번길,61,,2638010600109420013029701,,부산광역시 사하구 윤공단로14번길 61,604823,49493,,,,128.969848035987,35.0575372527569
MA010120220813049952,세븐부산가락타운점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26380,사하구,26380572,신평2동,2638010400,신평동,2638010400105890001,1,대지,589.0,1.0,부산광역시 사하구 신평동 589-1,263803134034,부산광역시 사하구 하신번영로,201,,2638010400105890001002994,,부산광역시 사하구 하신번영로 201,604838,49431,,1,,128.958385097715,35.0988533081168
MA010120220810735394,씨유구포동원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320510,구포1동,2632010500,구포동,2632010500103690000,1,대지,369.0,,부산광역시 북구 구포동 369,263204196089,부산광역시 북구 낙동대로1738번길,9,,2632010500103690000013833,우측,부산광역시 북구 낙동대로1738번길 9,616801,46501,,1,,129.000066330614,35.2087466880983
MA010120220813068356,지에스25대연동원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26290,남구,26290550,대연5동,2629010600,대연동,2629010600103230006,1,대지,323.0,6.0,부산광역시 남구 대연동 323-6,262904193150,부산광역시 남구 수영로267번길,20,,2629010600103230006003619,대연동원,부산광역시 남구 수영로267번길 20,608807,48443,,,,129.095666591361,35.1364246149662
MA010120220811969544,세븐일레븐부산롯데호텔점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300105030015,1,대지,503.0,15.0,부산광역시 부산진구 부전동 503-15,262302006015,부산광역시 부산진구 가야대로,772,,2623010300105030015004104,부산롯데호텔,부산광역시 부산진구 가야대로 772,614732,47285,,1,,129.056412549351,35.1567968046828
MA010120220808258356,지에스25서면중앙대로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300101600003,1,대지,160.0,3.0,부산광역시 부산진구 부전동 160-3,262302000010,부산광역시 부산진구 중앙대로,712,1.0,2623010300101600005047931,,부산광역시 부산진구 중앙대로 712-1,614845,47291,,,,129.059463137336,35.1563664785976
MA010120220811746658,세븐구서역점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410680,구서1동,2641010700,구서동,2641010700104150002,1,대지,415.0,2.0,부산광역시 금정구 구서동 415-2,264104205106,부산광역시 금정구 금정로233번길,41,,2641010700104150002006097,모아멘트상가,부산광역시 금정구 금정로233번길 41,609800,46243,,1,,129.090806246495,35.2464761583928
MA010120220811898911,세븐일레븐부산망미산호점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26500,수영구,26500740,망미1동,2650010100,망미동,2650010100108330033,1,대지,833.0,33.0,부산광역시 수영구 망미동 833-33,265004214313,부산광역시 수영구 연수로263번길,13,,2650010100108330033017977,,부산광역시 수영구 연수로263번길 13,613826,48207,,,,129.099512608704,35.1738190229397
MA010120220808981086,이마트24주례지소나현점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26530,사상구,26530660,주례2동,2653010600,주례동,2653010600100840151,1,대지,84.0,151.0,부산광역시 사상구 주례동 84-151,265304006063,부산광역시 사상구 가야대로366번길,119,,2653010600100840151010044,,부산광역시 사상구 가야대로366번길 119,617833,47010,,1,,129.013521754032,35.1457662189155
MA010120220806600346,지에스25부산금정로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2641010800104170007,1,대지,417.0,7.0,부산광역시 금정구 장전동 417-7,264104205205,부산광역시 금정구 부산대학로50번길,34,,2641010800104170007035456,,부산광역시 금정구 부산대학로50번길 34,609392,46289,,1,,129.086446308583,35.2327999401987
MA010120220807176058,지에스25화명벽산점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26320,북구,26320542,화명2동,2632010200,화명동,2632010200101910001,1,대지,191.0,1.0,부산광역시 북구 화명동 191-1,263203132013,부산광역시 북구 양달로,6,,2632010200101910001016310,,부산광역시 북구 양달로 6,616833,46517,,,,129.014766998693,35.2415484729259
MA010120220803082642,지에스25강서범방원룸점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,26,부산광역시,26440,강서구,26440560,녹산동,2644011600,범방동,2644011600118780008,1,대지,1878.0,8.0,부산광역시 강서구 범방동 1878-8,264404853426,부산광역시 강서구 범방3로68번길,1,,2644011600118780008000001,,부산광역시 강서구 범방3로68번길 1,618210,46727,,1,,128.881404016187,35.1492331686729
