상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202512A1032111,404피트니스덕포점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530600,덕포1동,2653010300,덕포동,2653010300104210009,1,대지,421,9,부산광역시 사상구 덕포동 421-9,265303132023,부산광역시 사상구 사상로,303,,2653010300104210009013334,,부산광역시 사상구 사상로 303,617816,46950,,,,128.982940518327,35.1718370983751
MA0106202512A0648234,팀케이,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100680004,1,대지,68,4,부산광역시 남구 대연동 68-4,262904193203,부산광역시 남구 용소로14번길,10,,2629010600100680004000454,,부산광역시 남구 용소로14번길 10,608805,48498,,,,129.10007884913,35.1360868660655
MA0106202510A2236974,더뉴바디스미스,명지점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440590,신호동,2644011700,신호동,2644011700103150006,1,대지,315,6,부산광역시 강서구 신호동 315-6,264403354957,부산광역시 강서구 신호일로,84,,2644011700103150006000001,,부산광역시 강서구 신호일로 84,618290,46760,,,,128.87265664755,35.0815622761643
MA0106202510A2133624,제로키니일광점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710259,일광읍,2671025921,일광읍,2671025921107810001,1,대지,781,1,부산광역시 기장군 일광읍 삼성리 781-1,267103352374,부산광역시 기장군 일광읍 해빛로,39,30,2671031021107810001000001,,부산광역시 기장군 일광읍 해빛로 39-30,619912,46048,,,,129.222916005395,35.2668468476627
MA0106202511A0117710,케이앤피트니스,주례점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530660,주례2동,2653010600,주례동,2653010600100230007,1,대지,23,7,부산광역시 사상구 주례동 23-7,265302006015,부산광역시 사상구 가야대로,365,,2653010600100230007000533,,부산광역시 사상구 가야대로 365,617832,47005,,,,129.01254533268,35.1515589610444
MA0106202511A0906721,크로스핏디어,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710250,기장읍,2671025027,기장읍,2671025027101310030,1,대지,131,30,부산광역시 기장군 기장읍 청강리 131-30,267104220341,부산광역시 기장군 기장읍 청강로91번길,34,,2671025027101310002006732,,부산광역시 기장군 기장읍 청강로91번길 34,619906,46080,,,,129.220398441742,35.2386069997879
MA0106202511A2306997,아몬드짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260750,안락2동,2626010200,안락동,2626010200101510013,1,대지,151,13,부산광역시 동래구 안락동 151-13,262603130031,부산광역시 동래구 연안로,55,,2626010200101510013018171,,부산광역시 동래구 연안로 55,607825,47898,,,,129.10750932646,35.1927844676954
MA0106202510A0377587,모셔너리PT부산,교대점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470610,거제1동,2647010100,거제동,2647010100102530002,1,대지,253,2,부산광역시 연제구 거제동 253-2,264704211123,부산광역시 연제구 교대로24번길,7,,2647010100102530005009868,,부산광역시 연제구 교대로24번길 7,611803,47505,,,,129.076948375035,35.1958359114172
MA0106202511A1054182,두써킷,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710256,정관읍,2671025628,정관읍,2671025628113280007,1,대지,1328,7,부산광역시 기장군 정관읍 용수리 1328-7,267103140042,부산광역시 기장군 정관읍 정관4로,42,,2671032028113280007000001,,부산광역시 기장군 정관읍 정관4로 42,619963,46015,,,,129.17126852433,35.3262409673576
MA0106202511A0746764,부산광역시생활체육문화센터영도센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26200,영도구,26200650,동삼1동,2620012100,동삼동,2620012100105160001,1,대지,516,1,부산광역시 영도구 동삼동 516-1,262004184375,부산광역시 영도구 함지로79번길,6,,2620012100105120055000001,,부산광역시 영도구 함지로79번길 6,606809,49114,,,,129.06686083772,35.0752706643019
MA0106202510A2120399,오케이피트니스헬스&PT,남포점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26110,중구,26110510,중앙동,2611010400,중앙동1가,2611010400100230005,1,대지,23,5,부산광역시 중구 중앙동1가 23-5,261103125007,부산광역시 중구 해관로,19,1,2611010400100230005004893,,부산광역시 중구 해관로 19-1,600011,48956,,,,129.03557200983,35.1007175865419
MA0106202511A1170512,코치엔짐라브랜드점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380602,다대2동,2638010600,다대동,2638010600115730001,1,대지,1573,1,부산광역시 사하구 다대동 1573-1,263804202233,부산광역시 사하구 다송로72번길,80,,2638010600115730001031118,,부산광역시 사하구 다송로72번길 80,604868,49521,,,,128.979958587397,35.060040111095
MA0106202510A0473137,코코아짐헬스.PT범일점_문화비,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26170,동구,26170660,범일2동,2617010400,범일동,2617010400108300140,1,대지,830,140,부산광역시 동구 범일동 830-140,261703127033,부산광역시 동구 조방로,14,,2617010400108300140000001,,부산광역시 동구 조방로 14,601808,48741,,,,129.063450634676,35.1387259298607
MA0106202511A0519677,바른몸수기케어,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260570,온천3동,2626010800,온천동,2626010800114520045,1,대지,1452,45,부산광역시 동래구 온천동 1452-45,262604190487,부산광역시 동래구 충렬대로126번길,38,,2626010800114520045010835,,부산광역시 동래구 충렬대로126번길 38,607842,47825,,,,129.073750510745,35.2043435630453
MA0106202511A2151639,바른몸만들기운동센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260510,수민동,2626010600,수안동,2626010600104510001,1,대지,451,1,부산광역시 동래구 수안동 451-1,262604190503,부산광역시 동래구 충렬대로237번길,24,,2626010600104510001001756,,부산광역시 동래구 충렬대로237번길 24,607824,47813,,,,129.085550444762,35.2025187411533
MA0106202511A0552315,라벨짐전포점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230610,전포2동,2623010200,전포동,2623010200105910008,1,대지,591,8,부산광역시 부산진구 전포동 591-8,262303129009,부산광역시 부산진구 동성로,136,,2623010200105910008051275,,부산광역시 부산진구 동성로 136,614870,47241,,,,129.064420281371,35.1610402104842
MA0106202511A2362109,마이애미짐24시헬스PT,해운대점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117590000,1,대지,1759,,부산광역시 해운대구 중동 1759,263502006010,부산광역시 해운대구 해운대로,743,,2635010600117590000029915,,부산광역시 해운대구 해운대로 743,612851,48102,,,,129.17135304991,35.1671451548928
MA0106202601A1698824,벱스 짐네스틱 2호점(BEFS gymnastics),,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500780,광안3동,2650010400,광안동,2650010400110260012,1,대지,1026,12,부산광역시 수영구 광안동 1026-12,265004214151,부산광역시 수영구 망미로7번길,69,,2650010400110260012010541,,부산광역시 수영구 망미로7번길 69,613810,48240,,,,129.108834181492,35.1709896215665
MA0106202601A0492593,모션핏 피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470730,연산9동,2647010200,연산동,2647010200104200008,1,대지,420,8,부산광역시 연제구 연산동 420-8,264703130031,부산광역시 연제구 연안로,19,,2647010200104200008007178,,부산광역시 연제구 연안로 19,611817,47567,,,,129.1067870707,35.1894718012653
MA0106202601A1287896,팀매드 사직,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260590,사직2동,2626010900,사직동,2626010900100890010,1,대지,89,10,부산광역시 동래구 사직동 89-10,262603130009,부산광역시 동래구 사직로,58,,2626010900100890010008031,,부산광역시 동래구 사직로 58,607815,47865,,,,129.059356944801,35.1956588554356
MA0106202601A1614490,바로움PT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530645,감전동,2653010500,감전동,2653010500101180008,1,대지,118,8,부산광역시 사상구 감전동 118-8,265302006017,부산광역시 사상구 학감대로,277,,2653010500101180008027849,,부산광역시 사상구 학감대로 277,617800,46984,,,,128.990666395226,35.1556063453184
MA0106202601A0718028,어반블루 피트니스 장산점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350551,좌1동,2635010700,좌동,2635010700103880000,1,대지,388,,부산광역시 해운대구 좌동 388,263503133038,부산광역시 해운대구 좌동로,106,,2635010700103880000007744,,부산광역시 해운대구 좌동로 106,612835,48107,,,,129.176710177705,35.1725639319335
MA0106202601A0889467,국제휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470610,거제1동,2647010100,거제동,2647010100100760002,1,대지,76,2,부산광역시 연제구 거제동 76-2,264702000010,부산광역시 연제구 중앙대로,1217,,2647010100100760004017472,,부산광역시 연제구 중앙대로 1217,611702,47505,,,,129.079280226012,35.1960121555578
MA0106202601A2098478,재단법인 부산남구문화재단,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290560,대연6동,2629010600,대연동,2629010600117680003,1,대지,1768,3,부산광역시 남구 대연동 1768-3,262903131037,부산광역시 남구 수영로,155,,2629010600117680003029576,,부산광역시 남구 수영로 155,608817,48453,,,,129.083551136418,35.1349574502077
MA0106202601A1412629,부산 그룹PT 전문 강짐 스튜디오 서면점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230520,부전2동,2623010300,부전동,2623010300102400006,1,대지,240,6,부산광역시 부산진구 부전동 240-6,262304187521,부산광역시 부산진구 신천대로62번길,67,,2623010300102400009036662,,부산광역시 부산진구 신천대로62번길 67,614846,47289,,,,129.058256630587,35.1537736173947
MA0106202601A0897600,마이애미짐 센텀점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350650,재송1동,2635010400,재송동,2635010400112120000,1,대지,1212,,부산광역시 해운대구 재송동 1212,263503133020,부산광역시 해운대구 센텀중앙로,90,,2635010400112120000000001,,부산광역시 해운대구 센텀중앙로 90,612051,48059,,,,129.126466593449,35.1754753461938
MA0106202601A1412638,팀매드PT인서면,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230610,전포2동,2623010200,전포동,2623010200101930038,1,대지,193,38,부산광역시 부산진구 전포동 193-38,262304187671,부산광역시 부산진구 전포대로256번길,7,,2623010200101930038027102,,부산광역시 부산진구 전포대로256번길 7,614865,47301,,,,129.065939103572,35.1594823361158
MA0106202601A0372820,크로스핏 디와이(DY),,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320543,화명3동,2632010200,화명동,2632010200122870001,1,대지,2287,1,부산광역시 북구 화명동 2287-1,263204196051,부산광역시 북구 금곡대로285번길,19,,2632010200122870001006386,,부산광역시 북구 금곡대로285번길 19,616852,46526,,,,129.012322909671,35.2337670754076
MA0106202601A1973413,체리짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500780,광안3동,2650010400,광안동,2650010400100890021,1,대지,89,21,부산광역시 수영구 광안동 89-21,265003131037,부산광역시 수영구 수영로,672,,2650010400100890021012729,,부산광역시 수영구 수영로 672,613800,48267,,,,129.115035373536,35.1655015939238
MA0106202601A1950033,청봉 기념 이룸재활운동센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600117660002,1,대지,1766,2,부산광역시 해운대구 중동 1766-2,263502006010,부산광역시 해운대구 해운대로,726,,2635010600117660002027115,,부산광역시 해운대구 해운대로 726,612851,48101,,,,129.169346877964,35.1663971224783
MA0106202601A0086706,미라클랜드 휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350660,재송2동,2635010400,재송동,2635010400110600006,1,대지,1060,6,부산광역시 해운대구 재송동 1060-6,263503133035,부산광역시 해운대구 재반로,111,1,2635010400110600006007552,,부산광역시 해운대구 재반로 111-1,612830,48054,,,,129.126377877593,35.1884984650552
MA0106202601A2093381,유토피아짐(UTOPIA GYM),,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26170,동구,26170660,범일2동,2617010400,범일동,2617010400108280001,1,대지,828,1,부산광역시 동구 범일동 828-1,261703127052,부산광역시 동구 자성로,129,,2617010400108280001006476,,부산광역시 동구 자성로 129,601700,48743,,,,129.064547342768,35.1374095671259
MA0106202601A0795111,솔 휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530620,괘법동,2653010400,괘법동,2653010400102710007,1,대지,271,7,부산광역시 사상구 괘법동 271-7,265303132023,부산광역시 사상구 사상로,230,,2653010400102710007012535,,부산광역시 사상구 사상로 230,617806,46964,,,,128.98322683512,35.1655512184377
MA0106202601A0061763,에프엠퍼스널트레이닝 2호점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260600,사직3동,2626010900,사직동,2626010900101290001,1,대지,129,1,부산광역시 동래구 사직동 129-1,262604190361,부산광역시 동래구 여고로51번길,12,,2626010900101290001002279,,부산광역시 동래구 여고로51번길 12,607818,47843,,,,129.069486724682,35.1964052754828
MA0106202601A0729222,젬마짐 기장점 헬스&PT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26710,기장군,26710250,기장읍,2671025021,기장읍,2671025021101240000,1,대지,124,,부산광역시 기장군 기장읍 동부리 124,267103140052,부산광역시 기장군 기장읍 차성로,314,,2671025021101240000000414,,부산광역시 기장군 기장읍 차성로 314,619905,46061,,,,129.213943324606,35.2455918451616
MA0106202601A1111022,루미너스 아크로바틱&리듬 트레이닝,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400134200006,1,대지,3420,6,부산광역시 강서구 명지동 3420-6,264403350868,부산광역시 강서구 명지국제8로,266,,2644010400134200006000001,,부산광역시 강서구 명지국제8로 266,618200,46772,,,,128.921785091654,35.0975556797723
MA0106202601A1643488,대연동 GX FIT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290540,대연4동,2629010600,대연동,2629010600111680020,1,대지,1168,20,부산광역시 남구 대연동 1168-20,262903131016,부산광역시 남구 석포로,76,,2629010600111680020000001,,부산광역시 남구 석포로 76,608815,48539,,,,129.088636311506,35.1244614788819
MA0106202601A2211686,아돌프 그룹 PT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380601,다대1동,2638010600,다대동,2638010600103820007,1,대지,382,7,부산광역시 사하구 다대동 382-7,263803134007,부산광역시 사하구 다대로,613,,2638010600103820007012840,,부산광역시 사하구 다대로 613,604824,49525,,,,128.971181151522,35.0519011610181
MA0106202508A0104516,헬스데이짐_문화비,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26170,동구,26170530,초량3동,2617010100,초량동,2617010100101320001,1,대지,132,1,부산광역시 동구 초량동 132-1,261703006001,부산광역시 동구 초량상로,102,,2617010100101320001018617,,부산광역시 동구 초량상로 102,601827,48797,,,,129.039400892183,35.1205961561009
MA0106202512A2066388,장전스크린골프,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2641010800107130000,1,대지,713,,부산광역시 금정구 장전동 713,264103135040,부산광역시 금정구 식물원로,82,,2641010800105190033000001,장전동금정산SKVIEW,부산광역시 금정구 식물원로 82,609745,46296,,,,129.079475782142,35.2260621980774
MA0106202509A0408031,스파인리셋운동센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350530,중1동,2635010600,중동,2635010600112560003,1,대지,1256,3,부산광역시 해운대구 중동 1256-3,263503133039,부산광역시 해운대구 좌동순환로,499,13,2635010600112560003026405,,부산광역시 해운대구 좌동순환로 499-13,612848,48096,,,,129.168321424069,35.1649736661762
MA0106202508A1927866,쑥피트니스좌동점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350554,좌4동,2635010700,좌동,2635010700114070003,1,대지,1407,3,부산광역시 해운대구 좌동 1407-3,263503133039,부산광역시 해운대구 좌동순환로,175,,2635010700114070003029935,,부산광역시 해운대구 좌동순환로 175,612863,48075,,,,129.175529788345,35.1781001061376
MA0106202508A2448149,더아름다운재활운동센터,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260510,수민동,2626010400,낙민동,2626010400102890002,1,대지,289,2,부산광역시 동래구 낙민동 289-2,262602006006,부산광역시 동래구 충렬대로,256,,2626010400102890002017234,,부산광역시 동래구 충렬대로 256,607800,47878,,,,129.087165580341,35.2008508052855
MA0106202601A0897804,파크골프연습장,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2644011100100990009,1,대지,99,9,부산광역시 강서구 녹산동 99-9,264403006030,부산광역시 강서구 낙동남로,676,,2644011100100990009000002,,부산광역시 강서구 낙동남로 676,618210,46736,,,,128.891047221518,35.1183431911884
MA0106202512A0753720,바레라인사직,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26470,연제구,26470620,거제2동,2647010100,거제동,2647010100109860005,1,대지,986,5,부산광역시 연제구 거제동 986-5,264702006012,부산광역시 연제구 아시아드대로,62,,2647010100109860005001805,,부산광역시 연제구 아시아드대로 62,611807,47525,,,,129.067934156861,35.1901597633416
MA0106202512A2322438,모션업피티,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26410,금정구,26410610,장전2동,2641010800,장전동,2641010800106510012,1,대지,651,12,부산광역시 금정구 장전동 651-12,264103130032,부산광역시 금정구 온천장로,136,1,2641010800106510012009884,,부산광역시 금정구 온천장로 136-1,609392,46301,,,,129.085624442012,35.2225770672639
MA0106202512A2465828,티제이짐,경성대점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26290,남구,26290530,대연3동,2629010600,대연동,2629010600100620003,1,대지,62,3,부산광역시 남구 대연동 62-3,262903131023,부산광역시 남구 용소로,18,,2629010600100620028000364,,부산광역시 남구 용소로 18,608805,48498,,,,129.100516152011,35.1356016706707
MA0106202509A0041860,스탠다드짐,재송점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350660,재송2동,2635010400,재송동,2635010400101940001,1,대지,194,1,부산광역시 해운대구 재송동 194-1,263504199291,부산광역시 해운대구 해운대로91번길,21,5,2635010400101950001017241,,부산광역시 해운대구 해운대로91번길 21-5,612830,48054,,,,129.122268146377,35.189597890218
MA0106202512A0651372,우암기계,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440535,명지1동,2644010400,명지동,2644010400135860004,1,대지,3586,4,부산광역시 강서구 명지동 3586-4,264403350869,부산광역시 강서구 명지국제8로10번길,38,,2644010400135860004000001,,부산광역시 강서구 명지국제8로10번길 38,618200,46726,,,,128.903454609928,35.0944023596423
MA0106202512A1762748,신호동주짓수팀와프화전동녹산동무에타이,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440590,신호동,2644011700,신호동,2644011700102150000,1,대지,215,,부산광역시 강서구 신호동 215,264403354958,부산광역시 강서구 신호이로,21,,2644011700102150000000001,,부산광역시 강서구 신호이로 21,618290,46759,,,,128.877738299835,35.0870711452129
MA0106202512A2223935,트렌드핏헬스&PT,동래점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260550,온천1동,2626010800,온천동,2626010800104730021,1,대지,473,21,부산광역시 동래구 온천동 473-21,262603130004,부산광역시 동래구 동래로,25,,2626010800104730021000001,,부산광역시 동래구 동래로 25,607834,47715,,,,129.07837165824,35.2124828049657
MA0106202509A2259156,풀핏구남,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320520,구포2동,2632010500,구포동,2632010500108970006,1,대지,897,6,부산광역시 북구 구포동 897-6,263202006008,부산광역시 북구 백양대로,1028,,2632010500108970006013158,,부산광역시 북구 백양대로 1028,616806,46636,,,,128.995513320144,35.1972328159144
MA0106202508A0834033,커스텀피트니스문화비,사직점,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260580,사직1동,2626010900,사직동,2626010900100930006,1,대지,93,6,부산광역시 동래구 사직동 93-6,262603130010,부산광역시 동래구 사직북로,4,,2626010900100930006008099,,부산광역시 동래구 사직북로 4,607817,47866,,,,129.06135929353,35.1962645950225
MA0106202512A1280231,잇짐헬스&PT,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26260,동래구,26260560,온천2동,2626010800,온천동,2626010800113970005,1,대지,1397,5,부산광역시 동래구 온천동 1397-5,262603006023,부산광역시 동래구 우장춘로,7,,2626010800113970005011315,,부산광역시 동래구 우장춘로 7,607837,47724,,,,129.069645597343,35.2087213407871
MA0106202512A1335898,다이어트댄스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26380,사하구,26380572,신평2동,2638010400,신평동,2638010400105880007,1,대지,588,7,부산광역시 사하구 신평동 588-7,263804202512,부산광역시 사하구 하신번영로179번길,36,,2638010400105880007015710,,부산광역시 사하구 하신번영로179번길 36,604838,49431,,,,128.958120091925,35.0987764828997
MA0106202512A1573504,엠지골프아카데미,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26320,북구,26320550,덕천1동,2632010400,덕천동,2632010400103870008,1,대지,387,8,부산광역시 북구 덕천동 387-8,263202006007,부산광역시 북구 만덕대로,86,,2632010400103870008010040,,부산광역시 북구 만덕대로 86,616821,46567,,,,129.014485153659,35.2119409909583
MA0106202601A2393876,브리너스짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26500,수영구,26500660,남천1동,2650010500,남천동,2650010500100330021,1,대지,33,21,부산광역시 수영구 남천동 33-21,265003138009,부산광역시 수영구 남천바다로,8,,2650010500100330021013197,,부산광역시 수영구 남천바다로 8,613815,48314,,,,129.111766047054,35.1498335497383
MA0106202509A2019052,불독짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530670,학장동,2653010700,학장동,2653010700105570000,1,대지,557,,부산광역시 사상구 학장동 557,265302006017,부산광역시 사상구 학감대로,117,,2653010700105570000027180,,부산광역시 사상구 학감대로 117,617841,47052,,,,128.988602752358,35.1411493235764
MA0106202509A2421065,힐스파휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26350,해운대구,26350540,중2동,2635010600,중동,2635010600115090007,1,대지,1509,7,부산광역시 해운대구 중동 1509-7,263504199014,부산광역시 해운대구 달맞이길117번길,11,,2635010600115090007014562,,부산광역시 해운대구 달맞이길117번길 11,612850,48117,,,,129.175269858367,35.1584599671722
MA0106202508A2407089,내몸정비소(자신감충전소),,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26230,부산진구,26230510,부전1동,2623010300,부전동,2623010300104060001,1,대지,406,1,부산광역시 부산진구 부전동 406-1,262303129026,부산광역시 부산진구 서면문화로,43,,2623010300104060001050506,,부산광역시 부산진구 서면문화로 43,614849,47257,,,,129.05534117785,35.1608792366023
MA0106202509A0732399,오션스크린골프존,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26530,사상구,26530645,감전동,2653010500,감전동,2653010500105130000,1,대지,513,,부산광역시 사상구 감전동 513,265302006002,부산광역시 사상구 낙동대로,839,,2653010500105130000007611,,부산광역시 사상구 낙동대로 839,617805,47030,,,,128.970746748112,35.1354302615098
MA0106202509A2259553,오성피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26110,중구,26110570,광복동,2611013100,창선동1가,2611013100100120001,1,대지,12,1,부산광역시 중구 창선동1가 12-1,261104175010,부산광역시 중구 광복로39번길,6,,2611013100100120001000001,,부산광역시 중구 광복로39번길 6,600051,48947,,,,129.02958205151,35.0997186130933
MA0106202509A1686987,봉프로골프아카데미,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,26,부산광역시,26440,강서구,26440545,명지2동,2644010400,명지동,2644010400132390004,1,대지,3239,4,부산광역시 강서구 명지동 3239-4,264403136045,부산광역시 강서구 명지오션시티4로,67,,2644010400132390004000001,,부산광역시 강서구 명지오션시티4로 67,618814,46764,,,,128.90393603813,35.0830396769828
